Item Name,Quantity/Volume,Price (BDT),Link
Gulsha Fish Medium ±30 gm,500 gm,389,https://chaldal.com/frozen-fish
Koral Fish After Cutting ± 50 gm,1 kg,1049,https://chaldal.com/frozen-fish
Carfu Fish After Cutting ±50 gm,1 kg,479,https://chaldal.com/frozen-fish
Baila Fish Medium ±30 gm,500 gm,419,https://chaldal.com/frozen-fish
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,699,https://chaldal.com/meat-new
Broiler Whole Chicken Leg Skin On (± 50 gm),1 kg,469,https://chaldal.com/meat-new
Broiler Chicken Skin On ± 50 gm,1 kg,289,https://chaldal.com/meat-new
Broiler Chicken Skin Off ± 50 gm,1 kg,329,https://chaldal.com/meat-new
Cock Chicken Skin Off ± 25 gm,500 gm,349,https://chaldal.com/meat-new
Beef Bone In ± 50 gm,1 kg,799,https://chaldal.com/meat-new
Roast Chicken ± 10 gm,275 gm,199,https://chaldal.com/meat-new
Beef Boneless ± 25 gm,500 gm,599,https://chaldal.com/meat-new
Beef Liver (Kolija),500 gm,399,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 50 gm,1 kg,589,https://chaldal.com/meat-new
Beef Ribs (Shinar Mangsho),1 kg,799,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 25 gm,500 gm,289,https://chaldal.com/meat-new
Chicken Liver (Kolija) ± 25 gm,500 gm,139,https://chaldal.com/meat-new
Beef Bone In (Net Weight ± 25 gm),500 gm,409,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 50 gm,1 kg,419,https://chaldal.com/meat-new
Beef Bone In ± 20 gm,250 gm,209,https://chaldal.com/meat-new
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,465,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 50 gm (9-12 pcs),1 kg,489,https://chaldal.com/meat-new
Pigeon Meat,each,199,https://chaldal.com/meat-new
Bengal Meat Chicken Thigh Keema ± 50 gm,1 kg,635,https://chaldal.com/meat-new
Bengal Meat Beef Head Meat,1 kg,550,https://chaldal.com/meat-new
Beef Brain (Mogoz),each,449,https://chaldal.com/meat-new
Bengal Meat Beef Keema ± 50 gm,1 kg,1050,https://chaldal.com/meat-new
Beef Head Meat Regular,1 kg,499,https://chaldal.com/meat-new
Chicken Liver Gizzard Mix,1 kg,229,https://chaldal.com/meat-new
Beef Keema,500 gm,599,https://chaldal.com/meat-new
Halim Meat (Beef) ± 20 gm,300 gm,249,https://chaldal.com/meat-new
Mutton Bone in (Khashi) ± 50 gm,1 kg,1199,https://chaldal.com/meat-new
Broiler Chicken Wings (± 50 gm),1 kg,459,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 25 gm (6-8 pcs),500 gm,249,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 25 gm,500 gm,219,https://chaldal.com/meat-new
Quail Meat,4 pcs,299,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone ± 25 gm,500 gm,235,https://chaldal.com/meat-new
Mutton Paya,5 pcs,199,https://chaldal.com/meat-new
Quail Meat,2 pcs,159,https://chaldal.com/meat-new
Mutton Head Meat Regular (Net Weight ± 50 gm),1 kg,639,https://chaldal.com/meat-new
Chaldal Premium Broiler Chicken Wings ± 50 gm,500 gm,219,https://chaldal.com/meat-new
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),1330 gm,789,https://chaldal.com/meat-new
Chicken Keema (Net Weight ± 50 gm),1 kg,619,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone (± 50 gm),1 kg,499,https://chaldal.com/meat-new
Mutton Brain (Mogoz),2 pcs,269,https://chaldal.com/meat-new
Beef Paya ± 100 gm,2 kg,1129,https://chaldal.com/meat-new
Mutton Paya,10 pcs,369,https://chaldal.com/meat-new
Bengal Meat Beef Paya,2 kg,1120,https://chaldal.com/meat-new
Live Cock Chicken (Processed) ± 25 gm,500 gm,329,https://chaldal.com/meat-new
Whole Deshi Duck Skin On (Net Weight ± 50 gm),900 gm,749,https://chaldal.com/meat-new
Beef Tripe (Vuri),1 kg,399,https://chaldal.com/meat-new
Cow Lungs ± 25 gm,500 gm,249,https://chaldal.com/meat-new
Deshi Duck With Skin After Cutting (Net Weight ± 50 gm),1 kg,799,https://chaldal.com/meat-new
Beijing Duck Meat After Cutting (Net Weight ± 50 gm),1 kg,799,https://chaldal.com/meat-new
Welcome Light Meat Tuna In Sunflower Oil (Flake),170 gm,190,https://chaldal.com/tofu-meat-alternatives
King Bell Tuna Salad Vegetables,170 gm,320,https://chaldal.com/tofu-meat-alternatives
King Bell Tuna Salad In Tomato Sauce,170 gm,310,https://chaldal.com/tofu-meat-alternatives
King Bell Whole Baby Corn Tin,425 gm,180,https://chaldal.com/tofu-meat-alternatives
Nautilus Lite Sandwich Tuna In Spring Water,165 gm,429,https://chaldal.com/tofu-meat-alternatives
Nautilus Sandwich Tuna In Soybean Oil,165 gm,319,https://chaldal.com/tofu-meat-alternatives
Nautilus Lite Tuna Chunk Soybean Oil,165 gm,319,https://chaldal.com/tofu-meat-alternatives
Achari Shrimp Balachao,400 gm,670,https://chaldal.com/dried-fish
Kazi Farms Kitchen Shrimp Small Dried Fish,125 gm,260,https://chaldal.com/dried-fish
Kazi Farms Kitchen Kechki Dried Fish,125 gm,280,https://chaldal.com/dried-fish
Kazi Farms Kitchen Churi Dried Fish,125 gm,340,https://chaldal.com/dried-fish
Balachaw (Dry Prawn Chutney),250 gm,330,https://chaldal.com/dried-fish
Achari Shrimp Balachao,150 gm,260,https://chaldal.com/dried-fish
Golden Grain Cumin (Jira),100 gm,120,https://chaldal.com/spices
Golden Grain Dried Chillies (Shukna Morich),100 gm,70,https://chaldal.com/spices
Golden Grain Bay Leaf (Tejpata),100 gm,55,https://chaldal.com/spices
Golden Grain Mustard Seed (Red),100 gm,35,https://chaldal.com/spices
Golden Grain Poppy Seed (Posto Dana),50 gm,195,https://chaldal.com/spices
Golden Grain Clove (Lobongo),50 gm,145,https://chaldal.com/spices
Golden Grain Black Pepper (Gol Morich) Whole,100 gm,195,https://chaldal.com/spices
Golden Grain Cardamom (Elachi) Whole,50 gm,350,https://chaldal.com/spices
Golden Grain Black Cumin (Kalo Jira),100 gm,100,https://chaldal.com/spices
Golden Grain Mix Spice (Pach Foron),100 gm,60,https://chaldal.com/spices
Golden Grain Coriander (Dhonia),100 gm,45,https://chaldal.com/spices
Cinnamon (Daruchini) Whole,100 gm,59,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,100 gm,75,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,100 gm,160,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,100 gm,60,https://chaldal.com/spices
Fenugreek (Methi) Seed,100 gm,25,https://chaldal.com/spices
Radhuni Garam Masala,15 gm,40,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,50 gm,40,https://chaldal.com/spices
Mustard Seed (Yellow),100 gm,25,https://chaldal.com/spices
Fresh Chilli Powder,200 gm,125,https://chaldal.com/spices
Mustard Seed (Red),100 gm,25,https://chaldal.com/spices
Betel Nut (Shupari),250 gm,169,https://chaldal.com/spices
Ramisa Tokma,100 gm,60,https://chaldal.com/spices
Walnuts (Akhrot),100 gm,179,https://chaldal.com/spices
Cumin (Jira),100 gm,79,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,200 gm,145,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,200 gm,140,https://chaldal.com/spices
Dried Chillies (Shukna Morich),100 gm,45,https://chaldal.com/spices
Cardamom (Elachi) Whole,25 gm,139,https://chaldal.com/spices
Radhuni Garam Masala,40 gm,95,https://chaldal.com/spices
Clove (Lobongo),50 gm,79,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,100 gm,75,https://chaldal.com/spices
Bay Leaf (Tejpata),100 gm,29,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,200 gm,110,https://chaldal.com/spices
Cardamom (Elachi) Whole,50 gm,269,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,50 gm,85,https://chaldal.com/spices
Chia Seed,100 gm,59,https://chaldal.com/spices
Black Pepper (Gol Morich) Whole,50 gm,75,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,500 gm,335,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,500 gm,345,https://chaldal.com/spices
Radhuni Panch Phoran,50 gm,30,https://chaldal.com/spices
Black Cumin (Kalo Jira),100 gm,49,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,200 gm,310,https://chaldal.com/spices
Alu Bukhara,100 gm,119,https://chaldal.com/spices
Coriander (Dhonia),100 gm,35,https://chaldal.com/spices
Fennel (Mouri),100 gm,45,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,50 gm,38,https://chaldal.com/spices
Green Cardamom (Sobuj Elachi) Whole,50 gm,299,https://chaldal.com/spices
Nutmeg (Jayfal) Whole,5 pcs,49,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,50 gm,32,https://chaldal.com/spices
ACI Pure Salt,1 kg,42,https://chaldal.com/salt-sugar
Fresh Super Premium (Vacuum) Salt,1 kg,42,https://chaldal.com/salt-sugar
AJI-NO-MOTO Monosodium Glutamate,200 gm,95,https://chaldal.com/salt-sugar
Fresh Refined Sugar,1 kg,110,https://chaldal.com/salt-sugar
Teer Sugar,1 kg,110,https://chaldal.com/salt-sugar
ACI Pure Salt,500 gm,22,https://chaldal.com/salt-sugar
Starship Refined Sugar,1 kg,110,https://chaldal.com/salt-sugar
Rock Salt (Bit Lobon),100 gm,55,https://chaldal.com/salt-sugar
Sugar Candy (Tal Misri),200 gm,39,https://chaldal.com/salt-sugar
Saad Bit Salt,100 gm,50,https://chaldal.com/salt-sugar
AJI-NO-MOTO Monosodium Glutamate,100 gm,50,https://chaldal.com/salt-sugar
AJI-NO-MOTO Monosodium Glutamate,40 gm,20,https://chaldal.com/salt-sugar
Pran Iodized Salt,1 kg,42,https://chaldal.com/salt-sugar
ACI Sprinkle Salt & Pepper Mix,100 gm,125,https://chaldal.com/salt-sugar
Sis White Icing Sugar,500 gm,359,https://chaldal.com/salt-sugar
Sis Brown Sugar,800 gm,759,https://chaldal.com/salt-sugar
Sis White Sugar Cube,454 gm,500,https://chaldal.com/salt-sugar
Miniket Rice Premium (Boiled) ± 50 gm,5 kg,439,https://chaldal.com/rices
Athash Rice (Boiled) ± 50 gm,5 kg,329,https://chaldal.com/rices
Amon Rice,1 kg,75,https://chaldal.com/rices
Chinigura Rice Premium,1 kg,149,https://chaldal.com/rices
Nazirshail Rice Premium (Half Boiled) ± 50 gm,5 kg,459,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,1 kg,190,https://chaldal.com/rices
Paijam Rice (Boiled),1 kg,65,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,2 kg,370,https://chaldal.com/rices
ACI Pure Nazirshail Rice,5 kg,495,https://chaldal.com/rices
Fresh Chinigura Rice,1 kg,175,https://chaldal.com/rices
Pran Chinigura Aromatic Rice,1 kg,170,https://chaldal.com/rices
Atop Rice,1 kg,55,https://chaldal.com/rices
Miniket Rice Standard (Boiled) ± 50 gm,5 kg,389,https://chaldal.com/rices
Nazirshail Rice Standard (Half Boiled) ± 50 gm,5 kg,399,https://chaldal.com/rices
Banglamoti Rice (Boiled),1 kg,99,https://chaldal.com/rices
Pran Chinigura Aromatic Rice,2 kg,330,https://chaldal.com/rices
Katari Atop Rice ± 50 gm,5 kg,459,https://chaldal.com/rices
Rupchanda Chinigura Premium Aromatic Rice,1 kg,175,https://chaldal.com/rices
Katarivog Rice,1 kg,99,https://chaldal.com/rices
Zirashail Rice (Boiled) ± 50 gm,5 kg,349,https://chaldal.com/rices
ACI Pure Miniket Rice Premium,10 kg,950,https://chaldal.com/rices
ACI Pure Premium Miniket Rice,5 kg,480,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,5 kg,910,https://chaldal.com/rices
Athash Rice (Boiled)  ± 200 gm,25 kg,1599,https://chaldal.com/rices
Fortune Biryani Special Basmati Rice,1 kg,400,https://chaldal.com/rices
Extra Long Grain Bashmati Rice,1 kg,259,https://chaldal.com/rices
ACI Aroma Chinigura Rice,2 kg,345,https://chaldal.com/rices
Huski Rice (Half Boiled),5 kg,329,https://chaldal.com/rices
Atop Rice ± 200 gm,25 kg,1359,https://chaldal.com/rices
Paijam Rice (Boiled) ± 200 gm,25 kg,1589,https://chaldal.com/rices
Aarong Natural Chinigura Rice,5 kg,761,https://chaldal.com/rices
Royal Umbrella Thai Glutinous Sticky Rice,1 kg,500,https://chaldal.com/rices
Royal Umbrella Pure Thai Hom Mali Rice,5 kg,1500,https://chaldal.com/rices
ACI Aroma Premium Basmati Rice,1 kg,480,https://chaldal.com/rices
Pran Metro Basmati Rice,1 kg,420,https://chaldal.com/rices
Rupchanda Jirashail Rice,5 kg,480,https://chaldal.com/rices
Mehran Basmati Kernel Rice,1 kg,595,https://chaldal.com/rices
Golden Grain Premium Mug Dal,500 gm,85,https://chaldal.com/dal-or-lentil
Fresh Premium Moshur Dal,1 kg,175,https://chaldal.com/dal-or-lentil
Mashkolai Dal Peeled,500 gm,95,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),250 gm,29,https://chaldal.com/dal-or-lentil
Mix Dal,250 gm,39,https://chaldal.com/dal-or-lentil
Mug Dal,500 gm,89,https://chaldal.com/dal-or-lentil
Chola Boot (Chick Peas),1 kg,109,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),1 kg,109,https://chaldal.com/dal-or-lentil
Moshur Dal (Deshi),1 kg,159,https://chaldal.com/dal-or-lentil
Boot Dal,500 gm,59,https://chaldal.com/dal-or-lentil
Kheshari Dal,500 gm,59,https://chaldal.com/dal-or-lentil
Dubli Boot,500 gm,39,https://chaldal.com/dal-or-lentil
Teer Red Lentil (Moshur) Dal,1 kg,130,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),500 gm,55,https://chaldal.com/dal-or-lentil
Khosha Chara Chola Boot (Peeled Chick Pea),500 gm,65,https://chaldal.com/dal-or-lentil
Mixed Dal,500 gm,75,https://chaldal.com/dal-or-lentil
Anchor Boot Dal,500 gm,39,https://chaldal.com/dal-or-lentil
White Chick Peas (Kabuli Boot),500 gm,129,https://chaldal.com/dal-or-lentil
Pran Moshur Dal (Deshi),1 kg,185,https://chaldal.com/dal-or-lentil
Mug Dal,250 gm,45,https://chaldal.com/dal-or-lentil
Kangaroo Lentil (Moshur Dal),1 kg,179,https://chaldal.com/dal-or-lentil
Pran Mug Dal,500 gm,100,https://chaldal.com/dal-or-lentil
Split Pea (Motor Dal),500 gm,79,https://chaldal.com/dal-or-lentil
Pran Moshur Dal (Deshi),500 gm,95,https://chaldal.com/dal-or-lentil
Aarong Natural Moshur Dal,1 kg,185,https://chaldal.com/dal-or-lentil
Ahmed Chicken Masala,100 gm,79,https://chaldal.com/ready-mix
