Item Name,Quantity/Volume,Price (BDT),Link
Chaldal Premium Broiler Chicken Wings ± 50 gm,500 gm,219,https://chaldal.com/premium-perishables
Telapiya Fish Processed ±50 gm,1 kg,319,https://chaldal.com/frozen-fish
Deshi Sarputi Fish ±30 gm,500 gm,179,https://chaldal.com/frozen-fish
Shol Fish Processed ±50 gm,1 kg,849,https://chaldal.com/frozen-fish
Boal Fish After Cutting  ±50 gm,1 kg,869,https://chaldal.com/frozen-fish
Pabda Fish ±30 gm,500 gm,199,https://chaldal.com/frozen-fish
Pangas Fish After Cutting ±50 gm,1 kg,279,https://chaldal.com/frozen-fish
Kaski Fish ±15 gm,250 gm,149,https://chaldal.com/frozen-fish
Rui Fish After Cutting ±50 gm,1 kg,439,https://chaldal.com/frozen-fish
Gura Chingri (Shrimp) ±15 gm,250 gm,249,https://chaldal.com/frozen-fish
Koi Fish Processed ±50 gm,1 kg,369,https://chaldal.com/frozen-fish
Shing Fish Processed ±30 gm,500 gm,299,https://chaldal.com/frozen-fish
Mix Fish (Deshi) ± 30 gm,500 gm,269,https://chaldal.com/frozen-fish
PQS Chapila Fish Processed,250 gm,165,https://chaldal.com/frozen-fish
Mola Fish Deshi ±15 gm,250 gm,169,https://chaldal.com/frozen-fish
Ayer Fish After Cutting ±30 gm,500 gm,479,https://chaldal.com/frozen-fish
Magur Fish Processed ±30 gm,500 gm,399,https://chaldal.com/frozen-fish
Silver Carp Fish After Cutting ±50 gm,1 kg,289,https://chaldal.com/frozen-fish
Tengra Fish Deshi ±20 gm,400 gm,279,https://chaldal.com/frozen-fish
Catla Fish After Cutting ±70 gm,1.5 kg,689,https://chaldal.com/frozen-fish
Puti Fish ±15 gm,250 gm,149,https://chaldal.com/frozen-fish
Tatkini Fish ±30 gm,500 gm,159,https://chaldal.com/frozen-fish
Globe Pangus Fish Sliced ± 50 gm,1 kg,370,https://chaldal.com/frozen-fish
Globe Koi Fish Processed ± 50 gm,1 kg,520,https://chaldal.com/frozen-fish
Globe Telapia Fish Processed ± 50 gm,1 kg,375,https://chaldal.com/frozen-fish
Mrigel Fish After Cutting ± 50 gm,1 kg,369,https://chaldal.com/frozen-fish
Globe Pabda Fish Whole ±30 gm,500 gm,370,https://chaldal.com/frozen-fish
Globe Deshi Mola Fish Processed (Headless) ±15 gm,250 gm,240,https://chaldal.com/frozen-fish
Globe Deshi Puti Fish Processed ±15 gm,250 gm,145,https://chaldal.com/frozen-fish
Globe White Fish Fillet (3-4 pcs) ±50 gm,1 kg,585,https://chaldal.com/frozen-fish
PQS Halda Hawor Puti Block Fish Processed,250 gm,195,https://chaldal.com/frozen-fish
PQS Halda Hawor Pabda Block Fish Processed,250 gm,260,https://chaldal.com/frozen-fish
PQS Halda Hawor Shing Block Fish Processed,250 gm,240,https://chaldal.com/frozen-fish
PQS Halda Hawor Mola Block Fish Processed,250 gm,285,https://chaldal.com/frozen-fish
PQS Halda Hawor Kaski Block Fish Processed,250 gm,238,https://chaldal.com/frozen-fish
Grass Carp Fish After Cutting ±50 gm,1 kg,369,https://chaldal.com/frozen-fish
PQS Chikra Baim Fish Processed,250 gm,285,https://chaldal.com/frozen-fish
PQS Chela Pata Fish Processed,250 gm,350,https://chaldal.com/frozen-fish
PQS Bata Fish Processed,250 gm,190,https://chaldal.com/frozen-fish
PQS Rohu Fish Processed,250 gm,235,https://chaldal.com/frozen-fish
PQS Rani Fish Processed,250 gm,405,https://chaldal.com/frozen-fish
PQS Mix Fish Processed,250 gm,210,https://chaldal.com/frozen-fish
PQS Baila Fish Processed,250 gm,190,https://chaldal.com/frozen-fish
PQS Taposhi Fish Processed,250 gm,300,https://chaldal.com/frozen-fish
PQS Tengra Fish Processed,250 gm,275,https://chaldal.com/frozen-fish
Gulsha Fish Medium ±30 gm,500 gm,389,https://chaldal.com/frozen-fish
Rupchanda Fish Medium ±30 gm,500 gm,729,https://chaldal.com/frozen-fish
Koral Fish After Cutting ± 50 gm,1 kg,1039,https://chaldal.com/frozen-fish
Carfu Fish After Cutting ±50 gm,1 kg,469,https://chaldal.com/frozen-fish
Baila Fish Medium ±30 gm,500 gm,359,https://chaldal.com/frozen-fish
Whole Hilsha Fish (Asto Ilish) ±50 gm,1.1 kg,3199,https://chaldal.com/frozen-fish
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,639,https://chaldal.com/meat-new
Broiler Whole Chicken Leg Skin On (± 50 gm),1 kg,489,https://chaldal.com/meat-new
Broiler Chicken Skin On ± 50 gm,1 kg,289,https://chaldal.com/meat-new
Broiler Chicken Skin Off ± 50 gm,1 kg,319,https://chaldal.com/meat-new
Cock Chicken Skin Off ± 25 gm,500 gm,329,https://chaldal.com/meat-new
Beef Bone In ± 50 gm,1 kg,799,https://chaldal.com/meat-new
Beef Boneless ± 25 gm,500 gm,619,https://chaldal.com/meat-new
Roast Chicken ± 10 gm,275 gm,189,https://chaldal.com/meat-new
Beef Liver (Kolija),500 gm,429,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 50 gm,1 kg,599,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 50 gm,1 kg,449,https://chaldal.com/meat-new
Beef Ribs (Shinar Mangsho),1 kg,799,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 50 gm (9-12 pcs),1 kg,499,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 25 gm,500 gm,299,https://chaldal.com/meat-new
Bengal Meat Beef Keema ± 50 gm,1 kg,1050,https://chaldal.com/meat-new
Beef Bone In (Net Weight ± 25 gm),500 gm,409,https://chaldal.com/meat-new
Chicken Liver (Kolija) ± 25 gm,500 gm,199,https://chaldal.com/meat-new
Bengal Meat Beef Head Meat,1 kg,550,https://chaldal.com/meat-new
Bengal Meat Chicken Thigh Keema ± 50 gm,1 kg,635,https://chaldal.com/meat-new
Beef Head Meat Regular,1 kg,499,https://chaldal.com/meat-new
Beef Brain (Mogoz),each,519,https://chaldal.com/meat-new
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,465,https://chaldal.com/meat-new
Beef Bone In ± 20 gm,250 gm,209,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone ± 25 gm,500 gm,235,https://chaldal.com/meat-new
Mutton Paya,5 pcs,199,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 25 gm (6-8 pcs),500 gm,249,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 25 gm,500 gm,199,https://chaldal.com/meat-new
Quail Meat,2 pcs,169,https://chaldal.com/meat-new
Mutton Head Meat Regular (Net Weight ± 50 gm),1 kg,639,https://chaldal.com/meat-new
Halim Meat (Beef) ± 20 gm,300 gm,249,https://chaldal.com/meat-new
Chaldal Premium Broiler Chicken Wings ± 50 gm,500 gm,219,https://chaldal.com/meat-new
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),1330 gm,859,https://chaldal.com/meat-new
Chicken Liver Gizzard Mix,1 kg,239,https://chaldal.com/meat-new
Beef Keema,500 gm,639,https://chaldal.com/meat-new
Chicken Keema (Net Weight ± 50 gm),1 kg,679,https://chaldal.com/meat-new
Broiler Chicken Wings (± 50 gm),1 kg,459,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone (± 50 gm),1 kg,499,https://chaldal.com/meat-new
Mutton Brain (Mogoz),2 pcs,259,https://chaldal.com/meat-new
Beef Paya ± 100 gm,2 kg,1099,https://chaldal.com/meat-new
Mutton Paya,10 pcs,399,https://chaldal.com/meat-new
Mutton Bone in (Khashi) ± 50 gm,1 kg,1199,https://chaldal.com/meat-new
Pigeon Meat,each,189,https://chaldal.com/meat-new
Quail Meat,4 pcs,299,https://chaldal.com/meat-new
Bengal Meat Beef Paya,2 kg,1120,https://chaldal.com/meat-new
Live Cock Chicken (Processed) ± 25 gm,500 gm,299,https://chaldal.com/meat-new
Whole Deshi Duck Skin On (Net Weight ± 50 gm),900 gm,789,https://chaldal.com/meat-new
Beef Tripe (Vuri),1 kg,499,https://chaldal.com/meat-new
Cow Lungs ± 25 gm,500 gm,249,https://chaldal.com/meat-new
Deshi Duck With Skin After Cutting (Net Weight ± 50 gm),1 kg,899,https://chaldal.com/meat-new
Beijing Duck Meat After Cutting (Net Weight ± 50 gm),1 kg,799,https://chaldal.com/meat-new
Achari Shrimp Balachao,400 gm,670,https://chaldal.com/dried-fish
Kazi Farms Kitchen Shrimp Small Dried Fish,125 gm,260,https://chaldal.com/dried-fish
Kazi Farms Kitchen Kechki Dried Fish,125 gm,280,https://chaldal.com/dried-fish
Kazi Farms Kitchen Churi Dried Fish,125 gm,340,https://chaldal.com/dried-fish
Balachaw (Dry Prawn Chutney),250 gm,330,https://chaldal.com/dried-fish
Golden Grain Dried Chillies (Shukna Morich),100 gm,70,https://chaldal.com/spices
Golden Grain Poppy Seed (Posto Dana),50 gm,195,https://chaldal.com/spices
Golden Grain Black Pepper (Gol Morich) Whole,100 gm,195,https://chaldal.com/spices
Golden Grain Cumin (Jira),100 gm,120,https://chaldal.com/spices
Golden Grain Mustard Seed (Red),100 gm,35,https://chaldal.com/spices
Golden Grain Cardamom (Elachi) Whole,50 gm,350,https://chaldal.com/spices
Golden Grain Bay Leaf (Tejpata),100 gm,55,https://chaldal.com/spices
Golden Grain Black Cumin (Kalo Jira),100 gm,100,https://chaldal.com/spices
Golden Grain Coriander (Dhonia),100 gm,45,https://chaldal.com/spices
Golden Grain Clove (Lobongo),50 gm,145,https://chaldal.com/spices
Golden Grain Mix Spice (Pach Foron),100 gm,60,https://chaldal.com/spices
Cinnamon (Daruchini) Whole,100 gm,59,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,100 gm,75,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,100 gm,60,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,100 gm,160,https://chaldal.com/spices
Fenugreek (Methi) Seed,100 gm,25,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,50 gm,40,https://chaldal.com/spices
Radhuni Garam Masala,15 gm,40,https://chaldal.com/spices
Mustard Seed (Yellow),100 gm,25,https://chaldal.com/spices
Fresh Chilli Powder,200 gm,125,https://chaldal.com/spices
Ramisa Tokma,100 gm,60,https://chaldal.com/spices
Betel Nut (Shupari),250 gm,169,https://chaldal.com/spices
Mustard Seed (Red),100 gm,25,https://chaldal.com/spices
Walnuts (Akhrot),100 gm,179,https://chaldal.com/spices
Cumin (Jira),100 gm,79,https://chaldal.com/spices
Cardamom (Elachi) Whole,25 gm,139,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,200 gm,140,https://chaldal.com/spices
Dried Chillies (Shukna Morich),100 gm,45,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,200 gm,145,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,100 gm,75,https://chaldal.com/spices
Clove (Lobongo),50 gm,79,https://chaldal.com/spices
Radhuni Garam Masala,40 gm,95,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,200 gm,110,https://chaldal.com/spices
Bay Leaf (Tejpata),100 gm,29,https://chaldal.com/spices
Cardamom (Elachi) Whole,50 gm,269,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,50 gm,85,https://chaldal.com/spices
Black Pepper (Gol Morich) Whole,50 gm,75,https://chaldal.com/spices
Radhuni Panch Phoran,50 gm,30,https://chaldal.com/spices
Chia Seed,100 gm,59,https://chaldal.com/spices
Radhuni Turmeric (Holud) Powder,500 gm,335,https://chaldal.com/spices
Radhuni Cumin (Jira) Powder,200 gm,310,https://chaldal.com/spices
Alu Bukhara,100 gm,119,https://chaldal.com/spices
Black Cumin (Kalo Jira),100 gm,49,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,500 gm,345,https://chaldal.com/spices
Fennel (Mouri),100 gm,45,https://chaldal.com/spices
Radhuni Coriander (Dhonia) Powder,500 gm,240,https://chaldal.com/spices
Radhuni Chilli (Morich) Powder,50 gm,38,https://chaldal.com/spices
Coriander (Dhonia),100 gm,35,https://chaldal.com/spices
Black Cardamom (Kalo Elachi) Whole,50 gm,199,https://chaldal.com/spices
Mix Spice (Pach Foron),100 gm,35,https://chaldal.com/spices
Miniket Rice Premium (Boiled) ± 50 gm,5 kg,439,https://chaldal.com/rices
Athash Rice (Boiled) ± 50 gm,5 kg,329,https://chaldal.com/rices
Amon Rice,1 kg,75,https://chaldal.com/rices
Nazirshail Rice Premium (Half Boiled) ± 50 gm,5 kg,449,https://chaldal.com/rices
Chinigura Rice Premium,1 kg,149,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,1 kg,190,https://chaldal.com/rices
ACI Pure Nazirshail Rice,5 kg,495,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,2 kg,370,https://chaldal.com/rices
Paijam Rice (Boiled),1 kg,65,https://chaldal.com/rices
Pran Chinigura Aromatic Rice,1 kg,190,https://chaldal.com/rices
Nazirshail Rice Standard (Half Boiled) ± 50 gm,5 kg,399,https://chaldal.com/rices
Miniket Rice Standard (Boiled) ± 50 gm,5 kg,389,https://chaldal.com/rices
Atop Rice,1 kg,55,https://chaldal.com/rices
Pran Chinigura Aromatic Rice,2 kg,370,https://chaldal.com/rices
Fresh Chinigura Rice,1 kg,175,https://chaldal.com/rices
ACI Pure Miniket Rice Premium,10 kg,950,https://chaldal.com/rices
Zirashail Rice (Boiled) ± 50 gm,5 kg,339,https://chaldal.com/rices
Rupchanda Chinigura Premium Aromatic Rice,1 kg,175,https://chaldal.com/rices
Katari Atop Rice ± 50 gm,5 kg,459,https://chaldal.com/rices
Banglamoti Rice (Boiled),1 kg,99,https://chaldal.com/rices
Katarivog Rice,1 kg,129,https://chaldal.com/rices
ACI Pure Premium Miniket Rice,5 kg,480,https://chaldal.com/rices
Extra Long Grain Bashmati Rice,1 kg,259,https://chaldal.com/rices
Athash Rice (Boiled)  ± 200 gm,25 kg,1599,https://chaldal.com/rices
Huski Rice (Half Boiled),5 kg,329,https://chaldal.com/rices
ACI Aroma Chinigura Rice,2 kg,345,https://chaldal.com/rices
Atop Rice ± 200 gm,25 kg,1399,https://chaldal.com/rices
Paijam Rice (Boiled) ± 200 gm,25 kg,1599,https://chaldal.com/rices
Aarong Natural Chinigura Rice,5 kg,761,https://chaldal.com/rices
Royal Umbrella Thai Glutinous Sticky Rice,1 kg,500,https://chaldal.com/rices
Royal Umbrella Pure Thai Hom Mali Rice,5 kg,1500,https://chaldal.com/rices
ACI Aroma Premium Basmati Rice,1 kg,480,https://chaldal.com/rices
Pran Metro Basmati Rice,1 kg,420,https://chaldal.com/rices
Rupchanda Jirashail Rice,5 kg,480,https://chaldal.com/rices
Fortune Biryani Special Basmati Rice,1 kg,400,https://chaldal.com/rices
Mehran Basmati Kernel Rice,1 kg,595,https://chaldal.com/rices
Chashi Aromatic Chinigura Rice,5 kg,910,https://chaldal.com/rices
Golden Grain Premium Mug Dal,500 gm,100,https://chaldal.com/dal-or-lentil
Fresh Premium Moshur Dal,1 kg,175,https://chaldal.com/dal-or-lentil
Mashkolai Dal Peeled,500 gm,95,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),250 gm,29,https://chaldal.com/dal-or-lentil
Mix Dal,250 gm,39,https://chaldal.com/dal-or-lentil
Mug Dal,500 gm,89,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),1 kg,109,https://chaldal.com/dal-or-lentil
Moshur Dal (Deshi),1 kg,159,https://chaldal.com/dal-or-lentil
Boot Dal,500 gm,59,https://chaldal.com/dal-or-lentil
Teer Red Lentil (Moshur) Dal,1 kg,130,https://chaldal.com/dal-or-lentil
Chola Boot (Chick Peas),1 kg,109,https://chaldal.com/dal-or-lentil
Moshur Dal (Imported),500 gm,55,https://chaldal.com/dal-or-lentil
Dubli Boot,500 gm,39,https://chaldal.com/dal-or-lentil
Pran Moshur Dal (Deshi),1 kg,185,https://chaldal.com/dal-or-lentil
Khosha Chara Chola Boot (Peeled Chick Pea),500 gm,65,https://chaldal.com/dal-or-lentil
Mug Dal,250 gm,45,https://chaldal.com/dal-or-lentil
White Chick Peas (Kabuli Boot),500 gm,129,https://chaldal.com/dal-or-lentil
Anchor Boot Dal,500 gm,39,https://chaldal.com/dal-or-lentil
Mixed Dal,500 gm,75,https://chaldal.com/dal-or-lentil
Kangaroo Lentil (Moshur Dal),1 kg,179,https://chaldal.com/dal-or-lentil
Pran Mug Dal,500 gm,100,https://chaldal.com/dal-or-lentil
Pran Moshur Dal (Deshi),500 gm,95,https://chaldal.com/dal-or-lentil
Kheshari Dal,500 gm,59,https://chaldal.com/dal-or-lentil
Split Pea (Motor Dal),500 gm,79,https://chaldal.com/dal-or-lentil
Aarong Natural Moshur Dal,1 kg,185,https://chaldal.com/dal-or-lentil
Farina Laccha Shemai,500 gm,140,https://chaldal.com/shemai-suji
Farina Chutki Shemai,200 gm,40,https://chaldal.com/shemai-suji
Rahul Vermicelli Chikon Shemai,200 gm,40,https://chaldal.com/shemai-suji
Kolson Cock Vermicelli (Shemai),200 gm,45,https://chaldal.com/shemai-suji
Banoful Lashcha Shemai,200 gm,50,https://chaldal.com/shemai-suji
Teer Semolina Suji,500 gm,48,https://chaldal.com/shemai-suji
ACI Pure Suji,500 gm,48,https://chaldal.com/shemai-suji
Kolson Special Lascha Semai,180 gm,50,https://chaldal.com/shemai-suji
Bombay Sweets Instant Laccha Shemai,180 gm,60,https://chaldal.com/shemai-suji
Rahul Vermicelli Chikon Shemai,500 gm,90,https://chaldal.com/shemai-suji
Radhuni Shemai,200 gm,45,https://chaldal.com/shemai-suji
Olympic Lascha Shemai,200 gm,50,https://chaldal.com/shemai-suji
Banoful Vermicelli Shemai,200 gm,45,https://chaldal.com/shemai-suji
Dekko Laccha Shemai,180 gm,50,https://chaldal.com/shemai-suji
Pran Vermicelli Shemai,200 gm,45,https://chaldal.com/shemai-suji
Dekko Shahi Shemai,180 gm,45,https://chaldal.com/shemai-suji
Thai Choice Rice Noodles,200 gm,350,https://chaldal.com/shemai-suji
Fresh Suji,500 gm,48,https://chaldal.com/shemai-suji
Dekko Apyayan Lachsa Semai,180 gm,50,https://chaldal.com/shemai-suji
Rahul Vermicelli I Shape Shemai,200 gm,40,https://chaldal.com/shemai-suji
Rahul Vermicelli U Shape Shemai,200 gm,45,https://chaldal.com/shemai-suji
Rahul Pure Mustard Oil,1 ltr,355,https://chaldal.com/oil
Farmer's Gold Flaxseed Oil,100 ml,165,https://chaldal.com/oil
La Espanola Extra Virgin Olive Oil,500 ml,1350,https://chaldal.com/oil
Teer Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Fresh Fortified Soyabean Oil,5 ltr,975,https://chaldal.com/oil
Teer Fortified Soyabean Oil,1 ltr,199,https://chaldal.com/oil
Fresh Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Radhuni Pure Mustard Oil,500 ml,200,https://chaldal.com/oil
Radhuni Pure Mustard Oil,1 ltr,380,https://chaldal.com/oil
Pusti Fortified Soyabean Oil,1 ltr,199,https://chaldal.com/oil
ACI Nutrilife Rice Bran Oil,5 ltr,1160,https://chaldal.com/oil
Fresh Mustard Oil,1 ltr,330,https://chaldal.com/oil
Fresh Mustard Oil,500 ml,180,https://chaldal.com/oil
Fresh Rice Bran Oil,5 ltr,1080,https://chaldal.com/oil
Fortune Fortified Rice Bran Oil,5 ltr,1210,https://chaldal.com/oil
King's Sunflower Oil Pet,5 ltr,2100,https://chaldal.com/oil
Orkide Sunflower Oil,5 ltr,2100,https://chaldal.com/oil
Ecorganic Fortified Sunflower Oil Pet,5 ltr,2125,https://chaldal.com/oil
Foodela Mustard Oil,1 ltr,360,https://chaldal.com/oil
Foodela Mustard Oil,500 ml,180,https://chaldal.com/oil
Radhuni Pure Mustard Oil,2 ltr,750,https://chaldal.com/oil
Starship Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Farmer's Gold Peanut oil,100 ml,345,https://chaldal.com/oil
Olio Orolio Olive Oil,3 ltr,4100,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,5 ltr,10800,https://chaldal.com/oil
Olitalia Italian Pomace Olive Oil,250 ml,750,https://chaldal.com/oil
Sunshine Mustard Oil,1 ltr,360,https://chaldal.com/oil
Olio Orolio Olive Oil,1 ltr,1565,https://chaldal.com/oil
Olio Orolio Olive Oil,750 ml,1190,https://chaldal.com/oil
Olio Orolio Olive Oil,500 ml,900,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,1 ltr,2300,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,500 ml,1195,https://chaldal.com/oil
Clariss Olive Oil Pomace Glass Bottle,250 ml,495,https://chaldal.com/oil
Ceylon Organic Extra Virgin Coconut Oil,200 ml,600,https://chaldal.com/oil
Luglio Extra Virgin Olive Oil,1 ltr,1950,https://chaldal.com/oil
Golden Drop Sunflower Oil,5 ltr,2150,https://chaldal.com/oil
Ceylon Organic Extra Virgin Coconut Oil,500 ml,1590,https://chaldal.com/oil
Naturel Organic Extra Virgin Coconut Oil,500 ml,1525,https://chaldal.com/oil
Orkide Extra Virgin Olive Oil,500 ml,675,https://chaldal.com/oil
Pran Mustard Oil,1 ltr,340,https://chaldal.com/oil
Saffola Active Plus Edible Oil,5 ltr,2000,https://chaldal.com/oil
