Item Name,Quantity/Volume,Price (BDT),Link
PQS Mix Fish Processed,250 gm,210,https://chaldal.com/frozen-fish
PQS Baila Fish Processed,250 gm,190,https://chaldal.com/frozen-fish
PQS Taposhi Fish Processed,250 gm,300,https://chaldal.com/frozen-fish
PQS Tengra Fish Processed,250 gm,275,https://chaldal.com/frozen-fish
Gulsha Fish Medium ±30 gm,500 gm,389,https://chaldal.com/frozen-fish
Rupchanda Fish Medium ±30 gm,500 gm,729,https://chaldal.com/frozen-fish
Koral Fish After Cutting ± 50 gm,1 kg,1039,https://chaldal.com/frozen-fish
Carfu Fish After Cutting ±50 gm,1 kg,469,https://chaldal.com/frozen-fish
Baila Fish Medium ±30 gm,500 gm,359,https://chaldal.com/frozen-fish
Whole Hilsha Fish (Asto Ilish) ±50 gm,1.1 kg,3199,https://chaldal.com/frozen-fish
Whole Deshi Chicken Skin Off ± 25 gm,500 gm,639,https://chaldal.com/meat-new
Broiler Whole Chicken Leg Skin On (± 50 gm),1 kg,489,https://chaldal.com/meat-new
Broiler Chicken Skin On ± 50 gm,1 kg,289,https://chaldal.com/meat-new
Broiler Chicken Skin Off ± 50 gm,1 kg,319,https://chaldal.com/meat-new
Cock Chicken Skin Off ± 25 gm,500 gm,329,https://chaldal.com/meat-new
Beef Bone In ± 50 gm,1 kg,799,https://chaldal.com/meat-new
Beef Boneless ± 25 gm,500 gm,619,https://chaldal.com/meat-new
Roast Chicken ± 10 gm,275 gm,189,https://chaldal.com/meat-new
Beef Liver (Kolija),500 gm,429,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 50 gm,1 kg,599,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 50 gm,1 kg,449,https://chaldal.com/meat-new
Beef Ribs (Shinar Mangsho),1 kg,799,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 50 gm (9-12 pcs),1 kg,499,https://chaldal.com/meat-new
Broiler Chicken Breast Boneless ± 25 gm,500 gm,299,https://chaldal.com/meat-new
Bengal Meat Beef Keema ± 50 gm,1 kg,1050,https://chaldal.com/meat-new
Chicken Liver (Kolija) ± 25 gm,500 gm,199,https://chaldal.com/meat-new
Beef Bone In (Net Weight ± 25 gm),500 gm,409,https://chaldal.com/meat-new
Bengal Meat Beef Head Meat,1 kg,550,https://chaldal.com/meat-new
Bengal Meat Chicken Thigh Keema ± 50 gm,1 kg,635,https://chaldal.com/meat-new
Beef Head Meat Regular,1 kg,499,https://chaldal.com/meat-new
Beef Brain (Mogoz),each,519,https://chaldal.com/meat-new
Bengal Meat Whole Chicken Curry Cut ± 50 gm,1 kg,465,https://chaldal.com/meat-new
Beef Bone In ± 20 gm,250 gm,209,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone ± 25 gm,500 gm,235,https://chaldal.com/meat-new
Mutton Paya,5 pcs,199,https://chaldal.com/meat-new
Broiler Chicken Drumsticks ± 25 gm (6-8 pcs),500 gm,249,https://chaldal.com/meat-new
Broiler Chicken Thigh Boneless ± 25 gm,500 gm,199,https://chaldal.com/meat-new
Quail Meat,2 pcs,169,https://chaldal.com/meat-new
Mutton Head Meat Regular (Net Weight ± 50 gm),1 kg,639,https://chaldal.com/meat-new
Halim Meat (Beef) ± 20 gm,300 gm,249,https://chaldal.com/meat-new
Chaldal Premium Broiler Chicken Wings ± 50 gm,500 gm,219,https://chaldal.com/meat-new
Whole Layer Chicken Skin Off (Net Weight ± 50 gm),1330 gm,859,https://chaldal.com/meat-new
Chicken Liver Gizzard Mix,1 kg,239,https://chaldal.com/meat-new
Beef Keema,500 gm,639,https://chaldal.com/meat-new
Chicken Keema (Net Weight ± 50 gm),1 kg,679,https://chaldal.com/meat-new
Broiler Chicken Wings (± 50 gm),1 kg,459,https://chaldal.com/meat-new
Broiler Chicken Breast With Bone (± 50 gm),1 kg,499,https://chaldal.com/meat-new
Mutton Brain (Mogoz),2 pcs,259,https://chaldal.com/meat-new
Beef Paya ± 100 gm,2 kg,1099,https://chaldal.com/meat-new
Mutton Paya,10 pcs,399,https://chaldal.com/meat-new
Mutton Bone in (Khashi) ± 50 gm,1 kg,1199,https://chaldal.com/meat-new
Pigeon Meat,each,189,https://chaldal.com/meat-new
Quail Meat,4 pcs,299,https://chaldal.com/meat-new
Bengal Meat Beef Paya,2 kg,1120,https://chaldal.com/meat-new
Live Cock Chicken (Processed) ± 25 gm,500 gm,299,https://chaldal.com/meat-new
Whole Deshi Duck Skin On (Net Weight ± 50 gm),900 gm,789,https://chaldal.com/meat-new
Beef Tripe (Vuri),1 kg,499,https://chaldal.com/meat-new
Cow Lungs ± 25 gm,500 gm,249,https://chaldal.com/meat-new
Deshi Duck With Skin After Cutting (Net Weight ± 50 gm),1 kg,899,https://chaldal.com/meat-new
Beijing Duck Meat After Cutting (Net Weight ± 50 gm),1 kg,799,https://chaldal.com/meat-new
Welcome Light Meat Tuna In Sunflower Oil (Flake),170 gm,190,https://chaldal.com/tofu-meat-alternatives
King Bell Tuna Salad Vegetables,170 gm,320,https://chaldal.com/tofu-meat-alternatives
King Bell Tuna Salad In Tomato Sauce,170 gm,310,https://chaldal.com/tofu-meat-alternatives
King Bell Whole Baby Corn Tin,425 gm,180,https://chaldal.com/tofu-meat-alternatives
Nautilus Lite Sandwich Tuna In Spring Water,165 gm,429,https://chaldal.com/tofu-meat-alternatives
Nautilus Sandwich Tuna In Soybean Oil,165 gm,319,https://chaldal.com/tofu-meat-alternatives
Nautilus Lite Tuna Chunk Soybean Oil,165 gm,319,https://chaldal.com/tofu-meat-alternatives
Farina Laccha Shemai,500 gm,140,https://chaldal.com/shemai-suji
Farina Chutki Shemai,200 gm,40,https://chaldal.com/shemai-suji
Rahul Vermicelli Chikon Shemai,200 gm,40,https://chaldal.com/shemai-suji
Kolson Cock Vermicelli (Shemai),200 gm,45,https://chaldal.com/shemai-suji
Banoful Lashcha Shemai,200 gm,50,https://chaldal.com/shemai-suji
Teer Semolina Suji,500 gm,48,https://chaldal.com/shemai-suji
ACI Pure Suji,500 gm,48,https://chaldal.com/shemai-suji
Kolson Special Lascha Semai,180 gm,50,https://chaldal.com/shemai-suji
Radhuni Shemai,200 gm,45,https://chaldal.com/shemai-suji
Bombay Sweets Instant Laccha Shemai,180 gm,60,https://chaldal.com/shemai-suji
Olympic Lascha Shemai,200 gm,50,https://chaldal.com/shemai-suji
Rahul Vermicelli Chikon Shemai,500 gm,90,https://chaldal.com/shemai-suji
Banoful Vermicelli Shemai,200 gm,45,https://chaldal.com/shemai-suji
Dekko Laccha Shemai,180 gm,50,https://chaldal.com/shemai-suji
Pran Vermicelli Shemai,200 gm,45,https://chaldal.com/shemai-suji
Dekko Shahi Shemai,180 gm,45,https://chaldal.com/shemai-suji
Thai Choice Rice Noodles,200 gm,350,https://chaldal.com/shemai-suji
Fresh Suji,500 gm,48,https://chaldal.com/shemai-suji
Dekko Apyayan Lachsa Semai,180 gm,50,https://chaldal.com/shemai-suji
Rahul Vermicelli I Shape Shemai,200 gm,40,https://chaldal.com/shemai-suji
Rahul Vermicelli U Shape Shemai,200 gm,45,https://chaldal.com/shemai-suji
Chickpea Flour (Boot Beshon),500 gm,69,https://chaldal.com/miscellaneous
Sagudana,200 gm,45,https://chaldal.com/miscellaneous
Foster Clark's Corn Flour,400 gm,360,https://chaldal.com/miscellaneous
Tamarind peeled (Tetul),200 gm,55,https://chaldal.com/miscellaneous
Pumpkin Seed,100 gm,99,https://chaldal.com/miscellaneous
Nutmeg (Jayfal) Whole,5 pcs,49,https://chaldal.com/miscellaneous
Fit Food Italian Seasoning,80 gm,250,https://chaldal.com/miscellaneous
Fit Food Cajun Seasoning,80 gm,250,https://chaldal.com/miscellaneous
Barilla Pasta Sauce Jar Napoletana,400 gm,599,https://chaldal.com/miscellaneous
Barilla Pasta Sauce Jar Arrabbiata,400 gm,599,https://chaldal.com/miscellaneous
Barilla Pasta Sauce Jar Basilico,400 gm,599,https://chaldal.com/miscellaneous
Kidney Bean,500 gm,129,https://chaldal.com/miscellaneous
Remia Dijon Mustard,370 gm,520,https://chaldal.com/miscellaneous
BBQ Coal Bag,1 kg,149,https://chaldal.com/miscellaneous
Bread Crumbs Loose,200 gm,45,https://chaldal.com/miscellaneous
Uncle Barn's Tempura Flour,500 gm,275,https://chaldal.com/miscellaneous
Rahul Pure Mustard Oil,1 ltr,355,https://chaldal.com/oil
Farmer's Gold Flaxseed Oil,100 ml,165,https://chaldal.com/oil
La Espanola Extra Virgin Olive Oil,500 ml,1350,https://chaldal.com/oil
Teer Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Fresh Fortified Soyabean Oil,5 ltr,975,https://chaldal.com/oil
Teer Fortified Soyabean Oil,1 ltr,199,https://chaldal.com/oil
Fresh Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Radhuni Pure Mustard Oil,500 ml,200,https://chaldal.com/oil
Radhuni Pure Mustard Oil,1 ltr,380,https://chaldal.com/oil
ACI Nutrilife Rice Bran Oil,5 ltr,1160,https://chaldal.com/oil
Pusti Fortified Soyabean Oil,1 ltr,199,https://chaldal.com/oil
Fresh Mustard Oil,500 ml,180,https://chaldal.com/oil
Fresh Mustard Oil,1 ltr,330,https://chaldal.com/oil
Fresh Rice Bran Oil,5 ltr,1080,https://chaldal.com/oil
Fortune Fortified Rice Bran Oil,5 ltr,1210,https://chaldal.com/oil
King's Sunflower Oil Pet,5 ltr,2100,https://chaldal.com/oil
Orkide Sunflower Oil,5 ltr,2100,https://chaldal.com/oil
Ecorganic Fortified Sunflower Oil Pet,5 ltr,2125,https://chaldal.com/oil
Foodela Mustard Oil,1 ltr,360,https://chaldal.com/oil
Foodela Mustard Oil,500 ml,180,https://chaldal.com/oil
Radhuni Pure Mustard Oil,2 ltr,750,https://chaldal.com/oil
Starship Fortified Soyabean Oil,2 ltr,398,https://chaldal.com/oil
Farmer's Gold Peanut oil,100 ml,345,https://chaldal.com/oil
Olio Orolio Olive Oil,3 ltr,4100,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,5 ltr,10800,https://chaldal.com/oil
Olitalia Italian Pomace Olive Oil,250 ml,750,https://chaldal.com/oil
Sunshine Mustard Oil,1 ltr,360,https://chaldal.com/oil
Olio Orolio Olive Oil,1 ltr,1565,https://chaldal.com/oil
Olio Orolio Olive Oil,750 ml,1190,https://chaldal.com/oil
Olio Orolio Olive Oil,500 ml,900,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,1 ltr,2300,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,500 ml,1195,https://chaldal.com/oil
Clariss Olive Oil Pomace Glass Bottle,250 ml,495,https://chaldal.com/oil
Ceylon Organic Extra Virgin Coconut Oil,200 ml,600,https://chaldal.com/oil
Luglio Extra Virgin Olive Oil,1 ltr,1950,https://chaldal.com/oil
Golden Drop Sunflower Oil,5 ltr,2150,https://chaldal.com/oil
Ceylon Organic Extra Virgin Coconut Oil,500 ml,1590,https://chaldal.com/oil
Naturel Organic Extra Virgin Coconut Oil,500 ml,1525,https://chaldal.com/oil
Orkide Extra Virgin Olive Oil,500 ml,675,https://chaldal.com/oil
Pran Mustard Oil,1 ltr,340,https://chaldal.com/oil
Saffola Active Plus Edible Oil,5 ltr,2000,https://chaldal.com/oil
YO WE Fragrance Sesame Oil,630 ml,1045,https://chaldal.com/oil
Pran Mustard Oil,500 ml,170,https://chaldal.com/oil
Ambassador Spanish Olive Oil Can,150 ml,550,https://chaldal.com/oil
Olio Orolio Olive Oil,5 ltr,6855,https://chaldal.com/oil
Olio Orolio Extra Virgin Olive Oil,750 ml,1770,https://chaldal.com/oil
Aroma Mustard Oil,1 ltr,340,https://chaldal.com/oil
Ligion Black Seed Oil,75 ml,225,https://chaldal.com/oil
Tiara Food Color (Green),28 ml,90,https://chaldal.com/colors-flavours
Bragg Organic Apple Cider Vinegar,946 ml,1499,https://chaldal.com/colors-flavours
Hershey's Chocolate Syrup,623 gm,1029,https://chaldal.com/colors-flavours
Kikkoman Premium Soy Sauce,600 ml,679,https://chaldal.com/colors-flavours
Pran Synthetic Vinegar,650 ml,55,https://chaldal.com/colors-flavours
Kewra Jal (Screwpine Water),200 ml,29,https://chaldal.com/colors-flavours
Ahmed White Vinegar,500 ml,70,https://chaldal.com/colors-flavours
Radhuni Kasundi,285 ml,65,https://chaldal.com/colors-flavours
Tiara Food Color (Red),28 ml,90,https://chaldal.com/colors-flavours
Foster Clark's Culinary Essence Orange,28 ml,160,https://chaldal.com/colors-flavours
Foster Clark's Food Color Orange,28 ml,140,https://chaldal.com/colors-flavours
American Garden Pizza Sauce Classic,397 ml,670,https://chaldal.com/colors-flavours
Hosen Gherkins Original Flavour Jar,680 gm,529,https://chaldal.com/colors-flavours
Foster Clark's Culinary Essence Rose,28 ml,140,https://chaldal.com/colors-flavours
Maggi Seasoning Sauce,680 ml,439,https://chaldal.com/colors-flavours
Saporito Red Grape Vinegar,500 ml,619,https://chaldal.com/colors-flavours
French's Classic Yellow Mustard,255 gm,460,https://chaldal.com/colors-flavours
Ahmed White Vinegar,325 ml,58,https://chaldal.com/colors-flavours
Foster Clark's Culinary Essence Strawberry,28 ml,140,https://chaldal.com/colors-flavours
Foster Clark's Culinary Essence Vanilla,28 ml,140,https://chaldal.com/colors-flavours
Hershey's Strawberry Syrup,623 gm,939,https://chaldal.com/colors-flavours
Foster Clark's Food Colour (Red),28 ml,140,https://chaldal.com/colors-flavours
Ching's Red Chilli Sauce,200 gm,160,https://chaldal.com/other-sauces
Ching's Green Chilli Sauce,680 gm,350,https://chaldal.com/other-sauces
Ching's Green Chilli Sauce,190 gm,150,https://chaldal.com/other-sauces
Ching's Chilli Sauce,680 gm,350,https://chaldal.com/other-sauces
Saad Sweet Chilli Sauce,340 gm,150,https://chaldal.com/other-sauces
Ruchi Sweet Chilli Sauce,350 gm,130,https://chaldal.com/other-sauces
Ahmed Hot Chilli Sauce,340 gm,129,https://chaldal.com/other-sauces
Ahmed Green Chilli Sauce,340 gm,115,https://chaldal.com/other-sauces
Pran Chilli Sauce,340 gm,150,https://chaldal.com/other-sauces
Nando's Peri Peri Hot Sauce,250 gm,549,https://chaldal.com/other-sauces
Teo Tak Seng Silver Pomfret Fish Sauce 750 cc,,495,https://chaldal.com/other-sauces
Ahmed Sweet Chilli Sauce,340 gm,140,https://chaldal.com/other-sauces
Ruchi Sweet Chili Sauce,200 gm,90,https://chaldal.com/other-sauces
Ruchi BBQ Sauce,200 gm,150,https://chaldal.com/other-sauces
Pran Green Chilli Sauce,340 gm,130,https://chaldal.com/other-sauces
Kishwan Hot Chilli Sauce,340 gm,120,https://chaldal.com/other-sauces
Mr. Hung Sweet Chilli Sauce,700 ml,500,https://chaldal.com/other-sauces
Sriracha Hot Chilli Sauce,482 gm,1200,https://chaldal.com/other-sauces
ACME Sweet Chilli Sauce,340 gm,120,https://chaldal.com/other-sauces
Barilla Pasta Sauce Jar Napoletana,400 gm,599,https://chaldal.com/other-sauces
Barilla Pasta Sauce Jar Arrabbiata,400 gm,599,https://chaldal.com/other-sauces
Barilla Pasta Sauce Jar Basilico,400 gm,599,https://chaldal.com/other-sauces
Ahmed Tamarind Sauce,340 gm,130,https://chaldal.com/other-sauces
Ahmed Garlic Sauce,340 gm,140,https://chaldal.com/other-sauces
Ahmed Chilli Sauce,340 gm,150,https://chaldal.com/other-sauces
Nando's Peri Peri Mild Sauce,250 gm,579,https://chaldal.com/other-sauces
Ruchi Red Chilli Sauce,360 gm,150,https://chaldal.com/other-sauces
Nando's Pepper Sauce X-mild,250 gm,550,https://chaldal.com/other-sauces
Nando's Extra Extra Hot Peri Peri Sauce,250 gm,550,https://chaldal.com/other-sauces
Nando's Peri Peri Wild Herb Sauce,250 gm,549,https://chaldal.com/other-sauces
Nando's Garlic Sauce,250 gm,550,https://chaldal.com/other-sauces
Umami BBQ Sauce,300 ml,275,https://chaldal.com/other-sauces
King Bell Chilli Sauce,300 ml,190,https://chaldal.com/other-sauces
Life Oriental Barbecue Sauce,250 gm,223,https://chaldal.com/other-sauces
American Garden BBQ Sauce Original,510 gm,639,https://chaldal.com/other-sauces
Suree Sweet Chilli Sauce,295 ml,375,https://chaldal.com/other-sauces
Remia Garlic Sauce,250 ml,299,https://chaldal.com/other-sauces
Best's Chilli & Garlic Sauce,320 gm,210,https://chaldal.com/other-sauces
Chicken Eggs (Layer),12 pcs,139,https://chaldal.com/eggs
Chicken Eggs Layer (White),12 pcs,129,https://chaldal.com/eggs
Chicken Eggs (Deshi),6 pcs,109,https://chaldal.com/eggs
Chicken Eggs (Layer),6 pcs,65,https://chaldal.com/eggs
Duck Eggs (Hasher Dim),6 pcs,115,https://chaldal.com/eggs
Quail Eggs,20 pcs,89,https://chaldal.com/eggs
Chicken Eggs Layer (White),6 pcs,65,https://chaldal.com/eggs
Paragon Omega 3+ Eggs,12 pcs,265,https://chaldal.com/eggs
Starship Full Cream Milk Powder,500 gm,375,https://chaldal.com/powder-milk
Starship Full Cream Milk Powder,1 kg,770,https://chaldal.com/powder-milk
Marks Full Cream Milk Powder Poly,500 gm,480,https://chaldal.com/powder-milk
Dano Daily Pushti Milk Powder,500 gm,400,https://chaldal.com/powder-milk
Marks Full Cream Milk Powder Poly,1 kg,950,https://chaldal.com/powder-milk
Dano Daily Pushti Milk Powder,1 kg,770,https://chaldal.com/powder-milk
Dano Power Full Cream Milk Powder,500 gm,480,https://chaldal.com/powder-milk
Dano Delight Full Cream Milk Powder,500 gm,480,https://chaldal.com/powder-milk
Fresh Instant Full Cream Milk Powder,500 gm,480,https://chaldal.com/powder-milk
Dano Power Full Cream Milk Powder,1 kg,950,https://chaldal.com/powder-milk
Nestle Nido Family Choice Milk Powder Pouch,500 gm,490,https://chaldal.com/powder-milk
Fresh Instant Full Cream Milk Powder,1 kg,950,https://chaldal.com/powder-milk
Nestle Nido Fortigrow Full Cream Milk Powder Tin,1 kg,1400,https://chaldal.com/powder-milk
AMA Full Cream Milk Powder,500 gm,440,https://chaldal.com/powder-milk
Farm Fresh Full Cream Milk Powder,500 gm,475,https://chaldal.com/powder-milk
Fresh Dessert Milk Powder,1 kg,750,https://chaldal.com/powder-milk
Goalini Full Cream Milk Powder,1 kg,910,https://chaldal.com/powder-milk
Marks Milk Powder Tin,1 kg,1300,https://chaldal.com/powder-milk
Cowhead Instant Milk Powder,1.8 kg,3700,https://chaldal.com/powder-milk
Fresh Insta Milk Powder,500 gm,480,https://chaldal.com/powder-milk
Pran Full Cream Milk Powder,1 kg,840,https://chaldal.com/powder-milk
Marks Young Star (16-40 years),400 gm,425,https://chaldal.com/powder-milk
Shape Up Non Fat High Protein Milk Powder,400 gm,490,https://chaldal.com/powder-milk
Nestle Nido Fortigrow Full Cream Milk Powder Tin,2.5 kg,3400,https://chaldal.com/powder-milk
Aarong Dairy Sour Curd,500 gm,120,https://chaldal.com/yogurt
Aarong Dairy Low Fat Yogurt (Sour),500 gm,110,https://chaldal.com/yogurt
Aarong Dairy Sweetened Yogurt,500 gm,150,https://chaldal.com/yogurt
Pran Sour Curd,500 ml,120,https://chaldal.com/yogurt
Shokti+ Mishti Doi,75 gm,25,https://chaldal.com/yogurt
Pran Drinking Yogurt,200 ml,30,https://chaldal.com/yogurt
Pran Sweetened Yogurt,100 gm,30,https://chaldal.com/yogurt
Aarong Dairy Pantoa,600 gm,210,https://chaldal.com/yogurt
Aarong Dairy Roshogolla,600 gm,200,https://chaldal.com/yogurt
Aarong Dairy Roshogolla (20±2 pcs),1 kg,350,https://chaldal.com/yogurt
Aarong Dairy Austagram Cheese,200 gm,190,https://chaldal.com/cheeses
Aarong Dairy Paneer,200 gm,200,https://chaldal.com/cheeses
Mozzarella Cheese,250 gm,270,https://chaldal.com/cheeses
Puck Cheese Triangles 240 gm,16 pcs,605,https://chaldal.com/cheeses
Puck Cheese Triangles 120 gm,8 pcs,305,https://chaldal.com/cheeses
Lactima Slice Cheese (12 Slice),200 gm,510,https://chaldal.com/cheeses
Eru Slice Cheese Cheddar Herb (8 Slice),150 gm,790,https://chaldal.com/cheeses
American Garden Popcorn Cheese,273 gm,400,https://chaldal.com/cheeses
Aarong Dairy Cheese Spread Garlic,180 gm,300,https://chaldal.com/cheeses
Aarong Dairy Cheese Spread Pizza,180 gm,260,https://chaldal.com/cheeses
Aarong Dairy Cheese Spread Classic,180 gm,290,https://chaldal.com/cheeses
Almarai spreadable Cream Cheese,500 gm,1290,https://chaldal.com/cheeses
Kraft Processed Cheddar Cheese Tin,190 gm,470,https://chaldal.com/cheeses
Almarai Spreadable Cream Cheese,200 gm,619,https://chaldal.com/cheeses
Aarong Dairy Butter,200 gm,270,https://chaldal.com/butter-sour-cream
Milk Vita Butter,200 gm,270,https://chaldal.com/butter-sour-cream
Vivo Ambient Whip Topping with Vegetable Fat,1100 gm,736,https://chaldal.com/butter-sour-cream
Pran Butter (Fresco Container),200 gm,280,https://chaldal.com/butter-sour-cream
Lurpak Butter Unsalted,200 gm,880,https://chaldal.com/butter-sour-cream
Lurpak Salted Spreadable Butter,250 gm,990,https://chaldal.com/butter-sour-cream
Bread Pit White Bread,500 gm,110,https://chaldal.com/breads
White Bread,500 gm,70,https://chaldal.com/breads
Bread Pit Burger Bun,4 pcs,90,https://chaldal.com/breads
Bread Pit Milk Bread,300 gm,120,https://chaldal.com/breads
Bread Pit Multigrain Bread,300 gm,149,https://chaldal.com/breads
Tata Tea Premium,400 gm,149,https://chaldal.com/tea-coffee-2
Dilmah Ceylon Moroccan Mint Green Tea,40 gm,549,https://chaldal.com/tea-coffee-2
Ispahani Mirzapore Best Leaf Tea,500 gm,270,https://chaldal.com/tea-coffee-2
Dilmah Premium Ceylon Tea 50 gm,25 pcs,480,https://chaldal.com/tea-coffee-2
Nestle Nescafe 3 in 1 Iced Frappe Cold Coffee Mix,30 gm,50,https://chaldal.com/tea-coffee-2
Sylhet Golden Premium Black Tea,400 gm,210,https://chaldal.com/tea-coffee-2
Tetley Green Tea Bag Masala Cha 25 pcs,35 gm,160,https://chaldal.com/tea-coffee-2
Dilmah Ceylon Green Tea With Cardamom,40 gm,715,https://chaldal.com/tea-coffee-2
Fresh Premium Tea Bag,100 gm,95,https://chaldal.com/tea-coffee-2
Lipton Green Tea Bag Honey and Lemon,25 pcs,170,https://chaldal.com/tea-coffee-2
Tetley Green Tea Bag Pure and Original 25 pcs,32.5 gm,140,https://chaldal.com/tea-coffee-2
AMA Coffee 3 In 1,15 gm,10,https://chaldal.com/tea-coffee-2
Seylon Instant Milk Tea 3 in 1,15 gm,10,https://chaldal.com/tea-coffee-2
Fresh Coffee 3 in 1,15 gm,10,https://chaldal.com/tea-coffee-2
Ispahani Mirzapore Tea Bag,50 pcs,100,https://chaldal.com/tea-coffee-2
Ispahani Mirzapore Best Leaf Tea,400 gm,230,https://chaldal.com/tea-coffee-2
Ispahani Mirzapore Best Leaf Tea,200 gm,116,https://chaldal.com/tea-coffee-2
Brooke Bond Taaza Black Tea,400 gm,250,https://chaldal.com/tea-coffee-2
Seylon Gold Tea,500 gm,240,https://chaldal.com/tea-coffee-2
Nestle Nescafe Classic Instant Coffee Jar,45 gm,275,https://chaldal.com/tea-coffee-2
Brooke Bond Taaza Black Tea,200 gm,130,https://chaldal.com/tea-coffee-2
Nestle Coffee Mate Coffee Creamer Box,450 gm,380,https://chaldal.com/tea-coffee-2
Kazi & Kazi Organic Green Tea 40 pcs,60 gm,215,https://chaldal.com/tea-coffee-2
Nestle Nescafe Classic Instant Coffee Jar,90 gm,475,https://chaldal.com/tea-coffee-2
MacCoffee Instant Coffee Pouch,200 gm,850,https://chaldal.com/tea-coffee-2
Tora Bika Cappuccino 25 gm,6 pcs,300,https://chaldal.com/tea-coffee-2
Dilmah Geen Tea with Jasmine 40 gm,20 pcs,595,https://chaldal.com/tea-coffee-2
Dilmah Green Tea with Camomile 30 gm,20 pcs,630,https://chaldal.com/tea-coffee-2
Dilmah Darjeeling Tea 50 gm,25 pcs,790,https://chaldal.com/tea-coffee-2
Seylon Instant Milk Tea 3 in 1 Stick Pouch,25 pcs,250,https://chaldal.com/tea-coffee-2
Seylon Instant Milk Tea,150 gm,100,https://chaldal.com/tea-coffee-2
Tetley Green Tea Bag Lemon & Honey 25 pcs,35 gm,170,https://chaldal.com/tea-coffee-2
Halda Valley Red Robe Oolong Tea,45 gm,245,https://chaldal.com/tea-coffee-2
